wbcode,country,year,legal_rel,political_rel,economic_rel,legalWIQR,politicalWIQR,economicWIQR,legalWIQR2,politicalWIQR2,economicWIQR2,legal_abs,political_abs,economic_abs,cluster
"BFA","Burkina Faso",1990,-.1111624,-1.020771,,,,,62,97,,.5555556,.2759259,.375,2
"BFA","Burkina Faso",1991,-.2886395,-1.001034,,,,,70,99,,.5324074,.2916667,.3958333,2
"BFA","Burkina Faso",1992,-.2957402,-.9992551,,,,,76,99,,.5555556,.3194444,.5,2
"BFA","Burkina Faso",1993,-.3076913,-1.016571,,,,,72,99,,.4972222,.3004167,.325,2
"BFA","Burkina Faso",1994,-.2484512,-.9740591,,,,,72,96,,.525,.31,.2951389,2
"BFA","Burkina Faso",1995,,-1.059502,,,,,,100,,.525,.31,.2951389,2
"BFA","Burkina Faso",1996,-.6557016,-.7374933,,,,,90,89,,.4826965,.3693649,.3833066,2
"BFA","Burkina Faso",1997,-.5862058,-.7492309,,,,,87,88,,.5229994,.3605253,.4428411,2
"BFA","Burkina Faso",1998,-.5404258,-.6722692,,,,,84,86,,.5262653,.358504,.4593201,2
"BFA","Burkina Faso",1999,-.4697574,-.4642782,,,,,90,83,,.529359,.3898105,.4509297,2
"BFA","Burkina Faso",2000,,-.4097627,,,,,,81,,.5324528,.4030378,.4536503,2
"BFA","Burkina Faso",2001,,-.2750356,,,,,,74,,.5674216,.4792888,.5557401,2
"BFA","Burkina Faso",2002,,-.3282338,,,,,,74,,.555631,.4677636,.5661631,2
"BFA","Burkina Faso",2003,,,,,,,,,,.5464194,.4985937,.5579697,2
"BFA","Burkina Faso",2004,,,,,,,,,,.5409282,.4719516,.5507392,2
"BFA","Burkina Faso",2005,-.6464761,-.4637038,-.8549889,,,,74,84,79,.5247139,.4471026,.4880499,2
"BFA","Burkina Faso",2006,-.6024086,-.5289533,-.8354046,,,,71,85,81,.523044,.4219906,.4741232,2
"BFA","Burkina Faso",2007,-.523958,-.5580992,-.718712,,,,69,86,79,.5301527,.4148682,.4858764,2
"BFA","Burkina Faso",2008,-.52078,-.5322829,-.7267407,,,,67,87,80,.5323742,.4138532,.4843399,2
"BFA","Burkina Faso",2009,-.4832406,-.488367,-.6340774,,,,66,82,81,.511958,.4364509,.4658982,2
"BFA","Burkina Faso",2010,-.4827414,-.4932279,-.5456557,,,,69,84,80,.5112587,.4278865,.4858882,2
"BGD","Bangladesh",1990,-1.003603,-1.250824,-.870924,80,84,75,117,105,93,.3333333,.1867284,.2134218,1
"BGD","Bangladesh",1991,-.6563912,-.682777,-.8929667,65,70,74,93,83,90,.4444444,.3342593,.2206552,1
"BGD","Bangladesh",1992,-.7662188,-.5593389,-.865208,77,67,73,109,79,87,.4444444,.3700708,.2469859,1
"BGD","Bangladesh",1993,-.1878927,-.0780761,-1.064822,54,50,78,68,61,93,.4131944,.4733415,.2042089,1
"BGD","Bangladesh",1994,-.1118599,-.1063739,-1.132502,57,52,79,69,64,93,.4569444,.4788971,.2016623,1
"BGD","Bangladesh",1995,-.6517821,-.3262291,-1.243616,71,60,81,81,74,96,.3997707,.4622304,.2231779,1
"BGD","Bangladesh",1996,-.6459942,-.2984405,-1.452232,74,55,83,89,67,94,.4211638,.4407624,.2860133,1
"BGD","Bangladesh",1997,-.5939949,-.0949793,-1.450303,72,49,84,89,59,97,.4147831,.494599,.3003559,1
"BGD","Bangladesh",1998,-.6274959,.0402857,-1.433478,74,48,84,92,58,98,.3959024,.5162892,.3075806,1
"BGD","Bangladesh",1999,-.7521532,-.1618564,-1.459492,76,52,84,103,69,104,.3849681,.4818136,.2959565,1
"BGD","Bangladesh",2000,-1.06058,-.2385874,-1.430858,76,52,83,94,71,104,.3426048,.4737269,.3462255,1
"BGD","Bangladesh",2001,-1.069313,-.6845541,-1.373799,76,67,83,92,95,101,.3526108,.3904798,.381278,1
"BGD","Bangladesh",2002,-1.070008,-.7624496,-1.498712,80,69,83,97,97,102,.3226644,.3853266,.3624798,1
"BGD","Bangladesh",2003,-1.152773,-1.08559,-1.465293,81,79,83,100,101,106,.3034941,.3637088,.3623779,1
"BGD","Bangladesh",2004,-1.260151,-1.159128,-1.71927,80,79,83,98,106,102,.3060527,.3502174,.363753,1
"BGD","Bangladesh",2005,-1.242932,-1.135747,-1.700427,80,79,83,99,111,103,.3656189,.3628797,.378324,1
"BGD","Bangladesh",2006,-1.164391,-1.084237,-1.403805,79,78,81,101,107,102,.3829633,.368249,.4256772,1
"BGD","Bangladesh",2007,-1.092185,-1.29306,-1.495249,76,83,82,100,118,105,.3862229,.2917593,.4036097,1
"BGD","Bangladesh",2008,-.9536012,-1.110891,-1.560664,71,79,82,92,113,105,.3999952,.3208514,.3815341,1
"BGD","Bangladesh",2009,-.9201113,-.6419548,-1.443924,70,67,80,90,91,104,.403385,.4332166,.3916132,1
"BGD","Bangladesh",2010,-.9067792,-.5457143,-1.403326,71,65,80,93,88,107,.403725,.4480127,.4012134,1
"BGR","Bulgaria",1990,.7916949,.4672329,-1.008679,25,,79,28,36,97,.7777778,.6246914,.178187,2
"BGR","Bulgaria",1991,.9074569,,-.9341584,24,,76,25,,94,.8333333,.7348958,.2280936,2
"BGR","Bulgaria",1992,.7674987,.7676829,-.8280391,24,,71,26,28,85,.8333333,.7002633,.2884169,2
"BGR","Bulgaria",1993,.93671,.698756,-.6122307,24,,65,26,30,72,.7291666,.6534314,.3042699,2
"BGR","Bulgaria",1994,.82964,.5368505,-.4658525,28,,61,32,36,67,.7208333,.6271814,.3514174,2
"BGR","Bulgaria",1995,.4578763,.458746,-.1947977,34,,57,39,37,61,.646664,.6232925,.4459987,2
"BGR","Bulgaria",1996,-.0594121,.3977193,-.3787338,48,,61,53,39,66,.6187868,.6245527,.4821728,2
"BGR","Bulgaria",1997,-.1020699,.5070711,-.3259775,51,,61,58,38,67,.5778675,.635071,.4985744,2
"BGR","Bulgaria",1998,-.0767566,.5816155,-.1941342,50,,59,57,37,65,.5795407,.607514,.5401497,2
"BGR","Bulgaria",1999,-.0015852,.4550247,-.1257603,47,,52,58,44,61,.584733,.5792664,.552317,2
"BGR","Bulgaria",2000,-.1502445,.4344296,-.0790182,47,,49,56,44,58,.5279327,.579491,.5348163,2
"BGR","Bulgaria",2001,-.2051901,.5140047,.2026035,44,,40,56,41,49,.5304297,.6230528,.6023797,2
"BGR","Bulgaria",2002,-.1099776,.6467356,.1604552,42,,39,52,37,48,.5360613,.6459548,.6011372,2
"BGR","Bulgaria",2003,-.166626,.4415012,.3821373,45,,33,56,39,42,.5358109,.6369076,.6532997,2
"BGR","Bulgaria",2004,-.5698339,.5157499,.2720127,56,,33,69,38,41,.5044982,.6393686,.6672398,2
"BGR","Bulgaria",2005,-.5880181,.5127321,.3223461,60,,32,70,39,40,.5271086,.6318274,.668274,2
"BGR","Bulgaria",2006,-.5012574,.5298993,.4416777,54,,31,65,38,38,.5300692,.6457536,.7135038,2
"BGR","Bulgaria",2007,-.4315092,.4846857,.4601212,53,,31,65,40,38,.5140678,.6435948,.7204552,2
"BGR","Bulgaria",2008,-.5181745,.3327286,.412955,54,,32,66,43,41,.5011157,.6274654,.716132,2
"BGR","Bulgaria",2009,-.4036557,.3704109,.4471498,52,,32,64,43,40,.500255,.6294295,.7178042,2
"BGR","Bulgaria",2010,-.4376174,.3422251,.3686687,53,,35,67,44,44,.5002091,.6162469,.7145509,2
"BHR","Bahrain",1990,-.0992443,-.5917803,.2998045,46,64,36,56,77,39,.5,.3888889,.6224933,3
"BHR","Bahrain",1991,-.1634938,-.4914533,.3459316,50,60,34,62,71,37,.5,.4259259,.6190167,3
"BHR","Bahrain",1992,-.027298,-.268552,.4316218,51,52,33,61,61,36,.6111111,.4814815,.6381094,3
"BHR","Bahrain",1993,-.8680259,-.4044255,.2100715,79,61,41,102,76,44,.4604167,.4575,.5310396,3
"BHR","Bahrain",1994,-.997389,-.5344504,.1018642,80,66,45,106,84,48,.4708333,.445,.5215916,3
"BHR","Bahrain",1995,-.8437109,-.7096124,.0127069,76,69,49,87,88,53,.4983172,.4084722,.6158169,3
"BHR","Bahrain",1996,-.4619394,-.900372,.4203579,69,74,33,80,96,35,.4883534,.360336,.6581116,3
"BHR","Bahrain",1997,-.4113012,-.9506638,.4419966,64,76,32,75,98,34,.4742046,.3338043,.6897947,3
"BHR","Bahrain",1998,-.3704075,-1.022761,.5513113,63,77,32,76,102,34,.4748707,.3062625,.7058527,3
"BHR","Bahrain",1999,-.3907257,-1.06144,.6639757,64,77,29,84,112,33,.4688871,.3043936,.7233273,3
"BHR","Bahrain",2000,-.476585,-1.121309,.7230578,60,77,25,74,112,27,.4944206,.30707,.7408019,3
"BHR","Bahrain",2001,-.1690452,-.5528708,.8942552,42,61,22,54,88,24,.5358869,.4337278,.7677577,3
"BHR","Bahrain",2002,.0625963,-.4140195,.7490961,39,55,24,48,77,29,.6019564,.4487064,.7870727,3
"BHR","Bahrain",2003,.0469005,-.2557645,.6614349,39,50,28,48,65,34,.5867891,.4912367,.7230583,3
"BHR","Bahrain",2004,-.1404901,-.2714821,.4028366,43,50,32,53,66,40,.541664,.4801632,.7007078,3
"BHR","Bahrain",2005,-.2131383,-.2912813,.488043,45,50,30,54,70,37,.5610558,.4460329,.7154998,3
"BHR","Bahrain",2006,-.0300218,-.3858019,.9445758,42,57,17,52,78,21,.5941541,.4368492,.7867104,3
"BHR","Bahrain",2007,.074462,-.3309989,1.050538,38,55,17,48,76,20,.5731522,.4493528,.8026541,3
"BHR","Bahrain",2008,.154176,-.2713451,.9747576,38,52,19,47,72,21,.5757375,.4576966,.7894502,3
"BHR","Bahrain",2009,.1626451,-.3447096,1.009075,37,50,19,46,72,21,.5790854,.4513528,.7896343,3
"BHR","Bahrain",2010,.2468755,-.3699772,1.118313,35,55,14,45,76,16,.5930749,.4416106,.7959889,3
"BHS","Bahamas",1990,.6454256,,.0653848,,,,32,,44,.7777778,.6262255,.4100197,4
"BHS","Bahamas",1991,.6214869,,-.0215835,,,,34,,47,.7777778,.6262255,.4113491,4
"BHS","Bahamas",1992,.731626,,-.016568,,,,31,,54,.8333333,.6505311,.4109424,4
"BHS","Bahamas",1993,.8363148,,-.1594827,,,,31,,59,.6875,.6930646,.3539841,4
"BHS","Bahamas",1994,1.020774,,-.1873427,,,,23,,60,.7041667,.705256,.3556032,4
"BHS","Bahamas",1995,.7101117,,-.3148156,,,,29,,63,.6474425,.7191449,.5071428,4
"BHS","Bahamas",1996,1.057229,,.3480794,,,,23,,39,.7886832,.7299309,.564069,4
"BHS","Bahamas",1997,1.132269,,.401082,,,,22,,36,.7912391,.7294294,.5881597,4
"BHS","Bahamas",1998,1.204035,,.4801424,,,,20,,37,.793795,.718879,.6113824,4
"BHS","Bahamas",1999,1.409577,,.5661317,,,,17,,36,.821975,.7192748,.616783,4
"BHS","Bahamas",2000,1.235698,,.6483387,,,,17,,33,.7117264,.7196707,.6221836,4
"BHS","Bahamas",2001,1.251739,,.7291429,,,,18,,30,.7592974,.7816055,.6889655,4
"BHS","Bahamas",2002,1.287458,,.6206763,,,,18,,37,.7605721,.7547903,.6747373,4
"BHS","Bahamas",2003,1.289303,,.5782601,,,,18,,38,.8784609,.7507777,.6694516,4
"BHS","Bahamas",2004,,,,,,,,,,.8946146,.7726509,.6581529,4
"BHS","Bahamas",2005,,,,,,,,,,.9000065,.7747846,.6546947,4
"BHS","Bahamas",2006,,,,,,,,,,.8865947,.7732633,.6890839,4
"BHS","Bahamas",2007,,,,,,,,,,.8724719,.7504974,.6829797,4
"BHS","Bahamas",2008,,,,,,,,,,.8720313,.7666836,.6885344,4
"BHS","Bahamas",2009,,,,,,,,,,.841057,.766387,.6726561,4
"BHS","Bahamas",2010,,,,,,,,,,.8274022,.7786381,.6606213,4
"BIH","Bosnia and Herzegovina",1990,,,,,,,,,,,,,
"BIH","Bosnia and Herzegovina",1991,,,,,,,,,,,,,
"BIH","Bosnia and Herzegovina",1992,,,,,,,,,,,,,
"BIH","Bosnia and Herzegovina",1993,,,,,,,,,,,.1854167,0,
"BIH","Bosnia and Herzegovina",1994,,,,,,,,,,,.1854167,.0166667,
"BIH","Bosnia and Herzegovina",1995,,,,,,,,,,,,.0166667,
"BIH","Bosnia and Herzegovina",1996,,,,,,,,,,.355614,.3190499,.3008421,
"BIH","Bosnia and Herzegovina",1997,,,,,,,,,,.341971,.2772782,.2945526,
"BIH","Bosnia and Herzegovina",1998,,,,,,,,,,.2601349,.3448814,.2274649,
"BIH","Bosnia and Herzegovina",1999,,,,,,,,,,.2601727,.3391992,.2361509,
"BIH","Bosnia and Herzegovina",2000,,,,,,,,,,.3102105,.333517,.3073369,
"BIH","Bosnia and Herzegovina",2001,,,,,,,,,,.4303004,.4590203,.2886474,
"BIH","Bosnia and Herzegovina",2002,,,,,,,,,,.4295569,.5293152,.3282912,
"BIH","Bosnia and Herzegovina",2003,,,,,,,,,,.4200317,.424666,.411562,
"BIH","Bosnia and Herzegovina",2004,,,,,,,,,,.4805658,.4165522,.494599,
"BIH","Bosnia and Herzegovina",2005,,,,,,,,,,.4093035,.4172111,.5089794,
"BIH","Bosnia and Herzegovina",2006,,,,,,,,,,.4037727,.4415908,.5295525,
"BIH","Bosnia and Herzegovina",2007,,,,,,,,,,.3893184,.4472523,.5213622,
"BIH","Bosnia and Herzegovina",2008,,,,,,,,,,.3471008,.4421225,.5239565,
"BIH","Bosnia and Herzegovina",2009,,,,,,,,,,.3745193,.4340658,.5239876,
"BIH","Bosnia and Herzegovina",2010,,,,,,,,,,.4059399,.4390992,.5429368,
"BLR","Belarus",1990,,,,,,,,,,,,,
"BLR","Belarus",1991,,,,,,,,,,,,,
"BLR","Belarus",1992,,,,,,,,,,,.525,,
"BLR","Belarus",1993,,,,,,,,,,,.3916667,.0666667,
"BLR","Belarus",1994,,,,,,,,,,,.4475,.0333333,
"BLR","Belarus",1995,,,,,,,,,,.3055556,.3989583,.4166667,
"BLR","Belarus",1996,,,,,,,,,,.2746101,.2476343,.4762567,
"BLR","Belarus",1997,,,,,,,,,,.2726472,.2015062,.3944676,
"BLR","Belarus",1998,-1.068202,-.7024415,,,,,107,89,,.4017525,.387544,.3634762,
"BLR","Belarus",1999,-1.106098,-.7708481,,,,,119,99,,.4006802,.3734897,.3071489,
"BLR","Belarus",2000,,-1.0431,,,,,,105,,.3968302,.3390649,.3008217,
"BLR","Belarus",2001,,-1.102066,,,,,,111,,.4006649,.3490683,.2729495,
"BLR","Belarus",2002,,-1.06513,,,,,,111,,.3848237,.3460904,.2995219,
"BLR","Belarus",2003,,-.9993095,,,,,,94,,.3848,.3695293,.2753894,
"BLR","Belarus",2004,,-1.210489,,,,,,108,,.3828689,.331944,.2803723,
"BLR","Belarus",2005,,-1.266906,,,,,,115,,.3841145,.3130818,.2704268,
"BLR","Belarus",2006,,-1.27227,,,,,,114,,.3900469,.2884656,.2956955,
"BLR","Belarus",2007,,-1.269797,,,,,,116,,.3710347,.2978528,.2569741,
"BLR","Belarus",2008,,-1.263255,,,,,,120,,.3759137,.2901286,.2884297,
"BLR","Belarus",2009,,-1.246344,,,,,,117,,.3706111,.3077282,.3278795,
"BLR","Belarus",2010,,-1.21478,,,,,,118,,.3691209,.3050625,.3461935,
"BLZ","Belize",1990,,,,,,,,,,,,.4980386,
"BLZ","Belize",1991,,,,,,,,,,,,.4949712,
"BLZ","Belize",1992,,,,,,,,,,,,.4919038,
"BLZ","Belize",1993,,,,,,,,,,,.5669118,.4249606,
"BLZ","Belize",1994,,,,,,,,,,,.5637867,.4143267,
"BLZ","Belize",1995,,,,,,,,,,.6405804,.5575368,.4691285,
"BLZ","Belize",1996,,,,,,,,,,.678037,.5515243,.5024543,
"BLZ","Belize",1997,,,,,,,,,,.6750694,.5491273,.4886172,
"BLZ","Belize",1998,,,,,,,,,,.6165462,.5592303,.4628753,
"BLZ","Belize",1999,,,,,,,,,,.6206768,.5577303,.4478212,
"BLZ","Belize",2000,,,,,,,,,,.6416558,.5562302,.4327671,
"BLZ","Belize",2001,,,,,,,,,,.6921653,.6626726,.5039924,
"BLZ","Belize",2002,,,,,,,,,,.6437859,.5866151,.5799797,
"BLZ","Belize",2003,,,,,,,,,,.6536837,.5809228,.5826709,
"BLZ","Belize",2004,,,,,,,,,,.6427426,.5720598,.6372218,
"BLZ","Belize",2005,,,,,,,,,,.6365198,.5454006,.6531708,
"BLZ","Belize",2006,,,,,,,,,,.6394192,.5583887,.6512465,
"BLZ","Belize",2007,,,,,,,,,,.6375756,.5457939,.6414298,
"BLZ","Belize",2008,,,,,,,,,,.6252502,.5497865,.6400104,
"BLZ","Belize",2009,,,,,,,,,,.6126511,.5704344,.6474593,
"BLZ","Belize",2010,,,,,,,,,,.5123793,.6134917,.5594687,
"BOL","Bolivia",1990,-.403701,-.1018582,.4295126,58,47,32,80,52,35,.5555556,.4761983,.6496528,2
"BOL","Bolivia",1991,-.3764126,-.1363809,.6149621,57,47,27,75,54,30,.5555556,.4761983,.6798328,2
"BOL","Bolivia",1992,-.1920573,-.3091987,.7237323,56,55,25,71,64,26,.5972222,.4761983,.7013322,2
"BOL","Bolivia",1993,.4271267,-.039158,.7206704,40,49,28,47,60,29,.5638889,.4846895,.6093764,2
"BOL","Bolivia",1994,.5057468,.1447279,.7317401,40,37,28,46,45,29,.5777778,.5326471,.6154648,2
"BOL","Bolivia",1995,-.2300004,.176824,.6474205,49,39,32,56,48,33,.5487627,.5430637,.5530936,2
"BOL","Bolivia",1996,.0282012,-.0355994,.2697119,46,47,39,50,57,42,.6043164,.5042384,.6515194,2
"BOL","Bolivia",1997,.0137154,.1902422,.3907794,45,41,35,50,49,38,.5938164,.5306833,.6818773,2
"BOL","Bolivia",1998,.0809903,.4148335,.4905387,44,36,34,50,44,36,.6314647,.5657917,.7052909,2
"BOL","Bolivia",1999,.0182043,.3682379,.4127277,46,38,35,57,50,42,.5914807,.5453768,.7070144,2
"BOL","Bolivia",2000,-.3295204,.3508598,.3902376,53,36,37,66,50,43,.4632547,.543191,.6548218,2
"BOL","Bolivia",2001,-.3453778,.3119515,.314657,52,35,38,64,49,45,.4776059,.5813593,.6712664,2
"BOL","Bolivia",2002,-.4928095,.0968045,.0135733,58,43,45,72,60,54,.4421849,.5374095,.6023204,2
"BOL","Bolivia",2003,-.5797566,-.3608085,.0738463,63,52,45,76,67,54,.4403938,.5063555,.6182135,2
"BOL","Bolivia",2004,-.9855128,-.2999737,-.3823022,71,52,50,87,68,60,.4387945,.5187084,.6080838,2
"BOL","Bolivia",2005,-.9844769,-.3663361,-.7105086,68,55,59,85,76,71,.4781913,.5156961,.5820315,2
"BOL","Bolivia",2006,-1.028134,-.2049437,-.8520015,74,48,68,94,67,84,.4730378,.5267706,.561234,2
"BOL","Bolivia",2007,-1.097485,-.1681585,-1.198954,77,46,78,101,64,101,.4525542,.5281129,.4948145,2
"BOL","Bolivia",2008,-1.288854,-.1605863,-1.11282,79,47,75,103,65,95,.4299599,.5256829,.5089277,2
"BOL","Bolivia",2009,-1.273205,-.2410562,-1.035411,82,48,76,108,68,97,.4290088,.5327451,.5269359,2
"BOL","Bolivia",2010,-1.168353,-.1953039,-1.175097,78,48,78,105,67,101,.4366208,.5099049,.5080321,2
"BRA","Brazil",1990,.5006582,.4768407,-.755348,31,32,70,37,34,86,.7222222,.6149782,.2578548,2
"BRA","Brazil",1991,.4814976,.5235119,-.9936864,33,30,78,37,31,96,.7222222,.6149782,.2034566,2
"BRA","Brazil",1992,.3342277,.4648135,-.9194076,36,32,74,40,35,88,.7222222,.6103486,.2422172,2
"BRA","Brazil",1993,.2739495,.3223287,-.8966531,44,34,73,53,40,84,.5909722,.5670915,.2233934,2
"BRA","Brazil",1994,.2194839,.2687226,-.9687218,48,34,76,55,41,86,.5708333,.5477859,.2207908,2
"BRA","Brazil",1995,-.030499,.2951272,-1.118428,44,34,78,50,42,93,.5502131,.525286,.3526047,2
"BRA","Brazil",1996,-.1692821,.1678874,-.5750455,54,39,68,60,47,73,.5751607,.524031,.360559,2
"BRA","Brazil",1997,-.1467052,.1258494,-.5653986,54,43,68,61,51,74,.5607142,.532214,.3958311,2
"BRA","Brazil",1998,-.13046,.1867228,-.5754725,52,41,67,59,50,73,.5425641,.5401655,.4137421,2
"BRA","Brazil",1999,-.1505157,.0747929,-.5588444,54,43,67,68,57,77,.5371571,.5100163,.3877249,2
"BRA","Brazil",2000,-.1765653,.1219305,-.4720737,48,43,63,57,59,73,.5624921,.5220205,.4394275,2
"BRA","Brazil",2001,-.2990588,.0674,-.4901763,48,45,62,60,63,73,.5697501,.54519,.469993,2
"BRA","Brazil",2002,-.3149417,.14218,-.1473649,48,41,48,61,57,57,.5570216,.539598,.5436968,2
"BRA","Brazil",2003,-.3263376,.3203248,-.1820407,52,32,49,65,42,59,.5535145,.5983178,.5272661,2
"BRA","Brazil",2004,-.5399271,.3269176,-.5728731,54,32,56,66,42,68,.5136632,.5751179,.5036611,2
"BRA","Brazil",2005,-.5782327,.1959568,-.5036353,58,36,55,68,49,66,.5578673,.5646849,.5252612,2
"BRA","Brazil",2006,-.5561451,.165612,-.8498476,57,37,67,68,49,83,.551501,.559719,.4830094,2
"BRA","Brazil",2007,-.4401543,.1289967,-.874903,54,38,69,66,52,87,.5598983,.5556425,.4733418,2
"BRA","Brazil",2008,-.3998181,.2227131,-.7844759,50,35,65,62,48,83,.5566567,.5620196,.4636202,2
"BRA","Brazil",2009,-.2740048,.2046309,-.6074857,48,36,64,60,48,80,.565223,.5672565,.4713615,2
"BRA","Brazil",2010,-.1170474,.2816093,-.615043,42,33,64,55,45,84,.5800773,.5660182,.4788082,2
"BRB","Barbados",1990,,,,,,,,,,,,.2748526,
"BRB","Barbados",1991,,,,,,,,,,,,.2745857,
"BRB","Barbados",1992,,,,,,,,,,,,.2743188,
"BRB","Barbados",1993,,,,,,,,,,,.5909926,.2638722,
"BRB","Barbados",1994,,,,,,,,,,,.5816177,.263672,
"BRB","Barbados",1995,,,,,,,,,,.5414584,.5816177,.2634718,
"BRB","Barbados",1996,,,,,,,,,,.6898307,.637481,.4919357,
"BRB","Barbados",1997,,,,,,,,,,.6963079,.6379248,.4926367,
"BRB","Barbados",1998,,,,,,,,,,.7583407,.6383687,.4933377,
"BRB","Barbados",1999,,,,,,,,,,.7622677,.6384707,.493374,
"BRB","Barbados",2000,,,,,,,,,,.6560417,.626808,.4934103,
"BRB","Barbados",2001,,,,,,,,,,.7584557,.7499654,.5466716,
"BRB","Barbados",2002,,,,,,,,,,.7600761,.7481229,.5523285,
"BRB","Barbados",2003,,,,,,,,,,.7471248,.7388632,.5609744,
"BRB","Barbados",2004,,,,,,,,,,.7499278,.6908504,.5674596,
"BRB","Barbados",2005,,,,,,,,,,.8561506,.6782159,.5722731,
"BRB","Barbados",2006,,,,,,,,,,.8534407,.6731101,.5787166,
"BRB","Barbados",2007,,,,,,,,,,.8640812,.6710204,.5678788,
"BRB","Barbados",2008,,,,,,,,,,.8495659,.6717085,.5416045,
"BRB","Barbados",2009,,,,,,,,,,.8378304,.6893181,.5288646,
"BRB","Barbados",2010,,,,,,,,,,.8321074,.6998379,.5507447,
"BRN","Brunei Darussalam",1990,-.0992443,,,,,,57,,,.5,.59375,.8611111,
"BRN","Brunei Darussalam",1991,-.1634938,,,,,,61,,,.5,.6080729,.9166667,
"BRN","Brunei Darussalam",1992,-.6586007,,,,,,95,,,.4444444,.5885417,.9166667,
"BRN","Brunei Darussalam",1993,-.5950103,,,,,,90,,,.3958333,.5152777,.5333334,
"BRN","Brunei Darussalam",1994,-1.010176,,,,,,107,,,.3930556,.4768519,.475,
"BRN","Brunei Darussalam",1995,,,,,,,,,,.4756944,.4768519,.475,
"BRN","Brunei Darussalam",1996,,,,,,,,,,.5230959,.5100824,.72366,
"BRN","Brunei Darussalam",1997,,,,,,,,,,.5187115,.49617,.6110927,
"BRN","Brunei Darussalam",1998,,,,,,,,,,.5143272,.4704521,.528618,
"BRN","Brunei Darussalam",1999,,,,,,,,,,.5133578,.4358564,.5215529,
"BRN","Brunei Darussalam",2000,,,,,,,,,,.5123884,.4609829,.5445804,
"BRN","Brunei Darussalam",2001,,,,,,,,,,.5287123,.4819672,.6218176,
"BRN","Brunei Darussalam",2002,,,,,,,,,,.5150362,.4773959,.6615548,
"BRN","Brunei Darussalam",2003,,,,,,,,,,.5435092,.4796564,.6571013,
"BRN","Brunei Darussalam",2004,,,,,,,,,,.5509572,.4905129,.6700402,
"BRN","Brunei Darussalam",2005,,,,,,,,,,.5125609,.5057775,.6522089,
"BRN","Brunei Darussalam",2006,,,,,,,,,,.5364853,.5144524,.6534088,
"BRN","Brunei Darussalam",2007,,,,,,,,,,.5467183,.5244738,.6566879,
"BRN","Brunei Darussalam",2008,,,,,,,,,,.549594,.5299118,.6441096,
"BRN","Brunei Darussalam",2009,,,,,,,,,,.5617718,.5395712,.6640722,
"BRN","Brunei Darussalam",2010,,,,,,,,,,.5616761,.53719,.6653515,
"BTN","Bhutan",1990,,,,,,,,,,,.2291667,,
"BTN","Bhutan",1991,,,,,,,,,,,.1354167,,
"BTN","Bhutan",1992,,,,,,,,,,,.09375,,
"BTN","Bhutan",1993,,,,,,,,,,,.075,0,
"BTN","Bhutan",1994,,,,,,,,,,,.08,0,
"BTN","Bhutan",1995,,,,,,,,,,,.155,0,
"BTN","Bhutan",1996,,,,,,,,,,.2439954,.250188,.3102202,
"BTN","Bhutan",1997,,,,,,,,,,.2494955,.2093274,.3276439,
"BTN","Bhutan",1998,,,,,,,,,,.2716623,.2476335,.3284009,
"BTN","Bhutan",1999,,,,,,,,,,.2707828,.2207697,.3310721,
"BTN","Bhutan",2000,,,,,,,,,,.2699033,.2355724,.3337434,
"BTN","Bhutan",2001,,,,,,,,,,.3001038,.3161715,.3124425,
"BTN","Bhutan",2002,,,,,,,,,,.3525264,.3307984,.4078082,
"BTN","Bhutan",2003,,,,,,,,,,.4071635,.3620288,.4040784,
"BTN","Bhutan",2004,,,,,,,,,,.4381831,.3154991,.3231767,
"BTN","Bhutan",2005,,,,,,,,,,.4497146,.3951448,.3614007,
"BTN","Bhutan",2006,,,,,,,,,,.4421995,.4228191,.3780196,
"BTN","Bhutan",2007,,,,,,,,,,.4503724,.4104647,.3815717,
"BTN","Bhutan",2008,,,,,,,,,,.4504564,.4904263,.3710362,
"BTN","Bhutan",2009,,,,,,,,,,.4881216,.464041,.3779791,
"BTN","Bhutan",2010,,,,,,,,,,.4848167,.5104915,.3696611,
"BWA","Botswana",1990,.957295,1.12342,.2749887,22,20,37,22,20,40,.8333333,.766467,.45,4
"BWA","Botswana",1991,.949974,1.128128,.1244652,22,20,40,22,20,44,.8333333,.7834423,.4609722,4
"BWA","Botswana",1992,.7661638,.8183827,.1956077,28,26,42,27,26,46,.8333333,.7209423,.5049306,4
"BWA","Botswana",1993,.4626225,.6309498,.2431552,38,26,38,44,31,41,.6375,.647598,.4516111,4
"BWA","Botswana",1994,.3438032,.56257,.1567015,46,30,43,53,35,46,.6291667,.6509314,.4573333,4
"BWA","Botswana",1995,.5569198,.6339039,.1218431,28,28,46,33,33,50,.6785382,.6651471,.5095238,4
"BWA","Botswana",1996,.6343787,.6852582,.4390675,32,27,31,35,32,33,.6946484,.6753758,.6078121,4
"BWA","Botswana",1997,.6076067,.7100299,.5504316,32,30,30,35,34,32,.6794489,.6760436,.6553634,4
"BWA","Botswana",1998,.6403989,.7635425,.6722961,31,26,28,34,30,28,.6809161,.6491553,.708123,4
"BWA","Botswana",1999,.6788829,.7414468,.7473128,31,28,24,36,35,26,.6827282,.6498419,.7363558,4
"BWA","Botswana",2000,.5012208,.7157825,.795223,32,28,20,37,35,22,.6864511,.6486188,.7604219,4
